0,2980863483,"Muhammed Ilâmi","muhammedisra02","https://t.co/5wzurUY2XP 'te Yazar.  // Columnist at https://t.co/7fa6g4hqca   // Journalist in Syria.",4493,397,33,6077,"Idlib","Bucharest","2015-01-16 09:51:37","https://t.co/5wzurUY2XP"
1,2171005436,"『MERT』مرت","mert_s_","AMACIMIZ İYİLERLE BİR OLUP GÜÇLÜ OLMAK",52492,42638,54,76392,"#SANCAK_TİM","None","2013-11-02 21:58:17","None"
2,3907116855,"Engineer Salafi","MohandSalafi","Brothers and Sisters All serious talks not on tweets Micro Controller Circuits' , Programming and Digital Electronics related talks DM only. DM open 4 followers",846,21,4,88,"","None","2015-10-09 08:10:11","None"
3,423671856,"Marc Parizeau","pzo37","New age mind, classic soul, Art, cigar, and sports aficionado, self proclaimed expert in everything, Consultant, Writer",37453,283,8,911,"Sarnia / Toronto / Forest","Eastern Time (US & Canada)","2011-11-28 20:02:09","None"
4,1226908741,"محمد زهران علوش","zahran_alloush","الحساب الرسمي والوحيد لمحمد زهران بن عبد الله علوش",11125,0,52,19,"سوريا ","Pacific Time (US & Canada)","2013-02-28 06:49:04","None"
5,472962312,"Rami","RamiAlLolah","Close to Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Leaked many Israeli strikes in Syria/Lebanon. No BACKUP accounts",26706,171,747,15879,"Read my blog","Stockholm","2012-01-24 13:58:57","http://t.co/oIf3peWbMm"
6,3342552075,"Dilara","DilaraKinay","Bu hayattaki en zor şey nedir diye sorsalar, bir an bile tereddüt etmeden insanlara kendini olduğun gibi kabul ettirmek derdim.",16485,14441,9,1549,"İstanbul, Türkiye","Pacific Time (US & Canada)","2015-06-23 11:54:05","None"
7,3401138152,"Ahrar Al-Sham inter","ahrar_alsham_en","The official account of the Islamic Ahrar Al-Sham Movement on twitter",333,8,13,53,"","Pacific Time (US & Canada)","2015-08-03 09:28:08","None"
8,190280139,"Asghar Bukhari","AsgharBukhari","Please note all my tweets are my personal views and not the views of http://t.co/YZdm3Ro9",5479,2409,123,41723,"","London","2010-09-13 15:09:52","http://t.co/PwTBo3lj8A"
9,2515084801,"Zelkāhf","AkhiInBlack","أبوعُمير خان | بَدَأَ الإِسْلاَمُ غَرِيبًا وَسَيَعُودُ كَمَا بَدَأَ غَرِيبًا فَطُوبَى لِلْغُرَبَاءِ | مخطوب #إنتل #LFC",4256,997,7,56274,"Wilayah Zelkāhf","Kuala Lumpur","2014-05-22 10:22:13","https://t.co/8fWr0fs4Gr"
10,18381609,"AssedBaig","AssedBaig","Investigative journalist at Channel 4 News. Views my own. RTs not endorsements. Instagram http://t.co/qFBETNYjxi",11282,2265,301,47570,"London, UK","Pacific Time (US & Canada)","2008-12-26 00:39:07","http://t.co/ZT7X3J1dvk"
11,216289357,"Sky News Arabia","skynewsarabia","تتخذ قناة “سكاي نيوز عربية” من أبوظبي مقراً لها وتقدم الأخبار باللغة العربية عبر البث التلفزيوني المجاني والإنترنت والأجهزة المحمولة بما فيها الآي فون والآيباد",1927873,116,3342,113103,"Abu Dhabi, UAE","Abu Dhabi","2010-11-16 08:40:50","http://t.co/CMUUxOVKYY"
