0,2622658202,"Talha Ahmad","TalhaTawheed","",1,24,0,0,"","None","2014-07-12 10:27:20","None"
1,1630752696,"Marry hard","YahHard","",9,6,0,1,"","None","2013-07-29 16:51:04","None"
2,2759722661,"Moe3523","moero3523","",6,53,0,78,"","None","2014-09-02 20:11:51","None"
3,2794914759,"Janoub iraq","janoubiraq33","#باقية بإذن الله",11,81,0,51,"","None","2014-09-30 14:35:55","None"
4,2557429273,"Moussa Ndoye ","siixzn","",14,194,0,0,"","Athens","2014-06-09 19:39:04","None"
5,2348873912,"...","me2455","",95,772,1,185,"","Casablanca","2014-02-17 18:17:43","None"
6,2372002118,"Paul Klaasse","PaulGJK","",53,199,1,3872,"","None","2014-03-04 14:42:02","None"
7,2522454004,"جعفر خالد بن حسين","SalafiMujahid27","I am not in ISIS nor an affiliate. Mearly a fan-boy at that. But we are all ambassadors of Islam weather an ISIS or not supporter or not we are all the ambassad",53,89,0,451,"US","None","2014-05-02 02:58:17","None"
8,301426725,"Alex Ribalta ||*||","alexribalta","Separatista Radical de los malos malos adoctrinado en los gulags separatas de la garrotxa con la tv3 I el zoo d'en pitus",116,379,1,1335,"olot","Amsterdam","2011-05-19 13:10:02","None"
9,2732853051,"myjihad","jihadjoehero1","I want to be a Hero for those who need one",6,64,0,9,"","None","2014-08-04 00:12:25","None"
10,2676862313,"Uthman ibn huneyf","IbnHuneyf","",8,67,0,179,"","None","2014-07-05 20:38:58","None"
11,94527657,"yavuz","yavuz980","",288,1753,0,12574,"","Istanbul","2009-12-04 09:54:11","None"
12,2794434766,"أبو مصطفى الأنباري","anbaari_x","NOT an #IS member; my opinions are my own; trolls will be immediately blocked",347,20,1,71,"Kaafirville/Murtaddistan","Monrovia","2014-09-30 11:57:58","None"
13,1384480956,"Ahmed Khoso","ahkhoso","",29,153,0,630,"","None","2013-04-27 13:44:32","None"
14,2787908798,"Dods 01","riod001","To our brothers the mujahideen in the Islamic State you have made us proud once again to call ourselves Muslims",1,30,0,54,"","None","2014-09-03 12:43:03","None"
15,2731838654,"Salman Khan","salman1986ashr1","",11,88,0,56,"","None","2014-08-14 14:25:33","None"
16,2710312362,"Xzist","exiistenz","",2,13,0,0,"","Pacific Time (US & Canada)","2014-08-05 21:01:25","None"
17,2835812412,"milkyway","willothewispp","",0,85,0,1,"","None","2014-09-30 12:18:08","None"
18,230253083,"Muhammad Tafida. #MT","MohaTee01","And never think of those who have been killed in the cause of Allah as dead. Rather, they are alive with their Lord, receiving provision(3:169)",1717,737,11,53343,"lawful jihad is NOT terrorism ","None","2010-12-24 19:21:53","None"
19,2793508151,"The Great IS Nation","Great_IS_Nation","I'M BACK  AS NEW....FOLLOW ME FOR THE BREAKING NEWS OF THE ISLAMIC STATE CONQUESTS",813,106,9,125,"","None","2014-09-30 03:59:37","None"
20,2598105625,"strangerrrrrr","farshadyari1","",36,193,0,18,"","None","2014-07-01 14:33:36","None"
21,347912928,"Stuart Edward-Jenks","stuubacca","",29,421,0,13,"","None","2011-08-03 15:32:20","None"
22,2799398041,"Ronda Haas","Aubrngdss","I am ME!!!!",7,157,0,3,"Arnold, MD","None","2014-09-09 07:01:40","None"
23,2416084189,"musa","mujahidmusa123","‏الآن الآن جاء القتال :الدولة الاسلامية؟ باقية!!!",296,271,4,3416,"","None","2014-03-28 15:31:47","http://t.co/2eU54yBBLU"
24,1731330162,"Elemtere Fiş","bestsellerTwt","Türk Dili ve Mağdur Edebiyatı 2002 Mezunu-Mağdurum da mağdurum...",3253,3289,4,5416,"Tüm Türkiyenin Alayındayız...","Baghdad","2013-09-05 09:11:17","http://t.co/rqqo4742i3"
25,270920153,"Ras Power","RasPower","Just a cool Guy. Who loves Football, world politics, current affairs, knowing new things and  an activist against human rights violation. Follow Peace,  Justice",110,608,5,623," Earth","None","2011-03-23 14:09:39","None"
26,2838171926,"DIrfnx","DIrfnx","",0,22,0,0,"","None","2014-10-02 15:58:21","None"
27,2812281174,"watubalaina","watubalaina1","",1,40,0,1,"","Jakarta","2014-09-16 02:33:28","None"
28,618975228,"Søren K. Villemoes","SrenKVillemoes","Journalist, Weekendavisen",161,173,0,86,"Copenhagen","None","2012-06-26 09:12:07","None"
29,354887111,"muhammad ismail","milk22887","",17,70,0,27,"","None","2011-08-14 13:34:26","None"
30,152376422,"yuri gagarin","andrei_gagarin","Dame la mano, despegamos. 3,2,1...",27,117,1,174,"Vostok-1","Greenland","2010-06-05 19:56:20","None"
31,1038551497,"blnyx1","blnyx1","",25,47,0,0,"","Eastern Time (US & Canada)","2012-12-27 01:48:22","None"
32,2780599301,"AK","AhmzMHJR","",21,130,0,10,"","None","2014-09-22 21:39:15","None"
33,2635455752,"jaskasturi","jaskasturi","",3,133,0,111,"","None","2014-07-13 07:48:39","None"
34,2800074730,"Abu Ghareeb AlErhaby","SwalahSalim","No retreat No surrender.",7,185,0,0,"","None","2014-10-02 13:57:23","None"
35,2611675292,"SSAMA","S____SAMA","",4,72,0,0,"","London","2014-07-08 13:25:35","None"
36,2731292219,"A. A.","rredouan106","MUSLIM | LEGAL EXPERT | SALES",100,134,2,1010,"Wereldse Leven","None","2014-08-02 02:33:32","None"
37,2735772893,"Um Fidah al-Mandlawi","UmFidah","",10,147,0,2,"","None","2014-08-07 03:18:40","None"
38,1452653970,"Abu Ruwayda","AbuRuwayda","",15,17,0,14,"","None","2013-05-23 22:32:04","None"
39,2338154378,"amin moin","moin_amin","",2,16,0,15,"","None","2014-02-11 10:36:50","None"
40,2604179781,"Siran Ma","XarpiyetKurdi","",101,151,1,1521,"","None","2014-06-12 16:56:59","None"
41,2295188177,"Ayan Mohamed Ahmed","UmmRidwan","",2,41,0,41,"","None","2014-01-21 10:09:27","None"
42,458258797,"Mizad K","MizadK","",9,50,0,17,"","None","2012-01-08 10:51:01","None"
43,1012003861,"Jabhat al-Nusra","al_nusra","",77,222,0,27,"","None","2012-12-14 21:22:22","None"
44,374774206,"Ghassan Dahhan","GDahhan","Middle East Editor at Trouw & Pax Ludens analyst",464,627,8,507,"","None","2011-09-16 22:40:31","None"
45,2799493919,"Abu Bakr Al-Kashmiri","abubakr1492","Pigs Suspended my acc again!Abu Bakr Al-Kashmiri;) My Allegiance is to Allaah, His Messenger SAAS & Khalifatul Muslimeen Abu Bakr Al-Baghdadi",242,572,0,170,"Dar Al......","None","2014-10-02 06:57:36","http://t.co/teVPjTswwo"
46,2799750207,"William Sharpe","williamsharpe01","",0,104,0,0,"","None","2014-10-02 12:12:23","None"
47,2697475214,"Ahmad Obeid","obeid187","",10,105,0,9,"","None","2014-08-01 06:16:30","None"
48,881668136,"RSA","mdeenmdeen","",14,78,0,83,"","None","2012-10-15 06:05:07","None"
49,268129374,"Dianna Itskos","rollafox","",4,68,0,19,"","None","2011-03-18 05:52:43","None"
50,1105420999,"Comrade John","J0HNMcTERNAN","Writer, Thinker, Strategist, Sweary, Parody and International political career cunter!",436,981,9,4690,"NOT fookin born in Scotland. ","Canberra","2013-01-20 05:06:30","None"
51,2798917666,"Sadullah Birinci","qazzaq1994","",0,6,0,0,"","None","2014-10-01 20:36:19","None"
52,2321751539,"dinkesa dink","dinkesadink","",4,84,0,33,"","None","2014-02-03 11:57:14","None"
53,2797465661,"Abu Jandal","ProtocolJihad1","Previos Acc ProtocolJihad Suspended for no reason! Not Affiliated with IS / Not Coconut / Dumb Kuffs get blocked",168,145,2,82,"Darul Chicken and Chips","None","2014-10-01 07:23:59","http://t.co/teVPjTswwo"
54,2604867114,"Hasan Mali","Hasan25264","",4,33,0,11,"","Athens","2014-07-05 05:56:52","None"
55,2827944631,"Abu Kamikaze","AbuKamikaze","reckless and self destructive. Pro Jihad. Pro Caliphate.",21,92,0,195,"","None","2014-09-23 11:30:49","None"
56,2835545534,"Ramzi Reloaded","greenbird_7072","I always Get suspended.I am Abu Ramzi Ashami http://t.co/VufzpFjpPy",316,146,1,151,"","None","2014-09-29 12:39:42","None"
57,2785571896,"saifullah","Ahmad666Liyaqat","",2,33,0,3,"","None","2014-09-26 14:27:29","None"
58,2793782489,"Asad ad-Dīn Shīrkūh","AlWalaWalBaraa","Male. Single. Likes Caliphates, Ben n Jerry's and long walks in the Desert. Dislikes Spiders, Airport Security and 'Infidels'. Retweets/Following ≠ Endorsement",799,183,1,167,"Dar ul Krispy Kreme☝","None","2014-09-30 07:05:58","http://t.co/WhQ9DuRIPE"
59,2795003536,"The Great Collector","Jizyacollector","Avid suporter of IS and avid hater of Daesh. I do not work for CIA, NSA, FBI. Formerly known as Abu Hamza or something like that. I am not not a terrorist.",236,51,3,85,"Pentagon","Ljubljana","2014-09-30 14:43:50","http://t.co/3PkAkbT6i1"
60,36087539,"Urfi","Urfisyus","I'm not a number! I'm a free Man!",378,1560,9,19053,"Toronto ","Santiago","2009-04-28 15:06:42","http://t.co/NRPswjvsgV"
61,2759708752,"Joey van golf","Vanstein777","",1,72,0,0,"","None","2014-09-02 19:35:49","None"
62,1316190906,"KHAN","Muzamil0047Khan","",18,354,0,298,"j&k ","None","2013-03-30 10:48:41","None"
63,1111936206,"Ibn-Saff","IbnSaff","...Our Lord! Bestow on us endurance and make our foothold sure and give us help against those who reject faith.(2:250).http://t.co/JWcsLjG2Ii",16,83,0,90,"Global","None","2013-01-22 16:16:00","http://t.co/MTYUTahwVR"
64,2291402274,"Al-Kanadi","a_guny","",75,219,1,640,"","Atlantic Time (Canada)","2014-01-14 16:49:42","None"
65,2836867200,"muraasil","muraasil_","",7,241,0,0,"","None","2014-10-01 16:24:44","None"
66,298680916,"Rocky Shorz","RockyShorz","the Will of God is Peace, and we're heading the wrong direction...  We the People have said Enough is Enough and you the Governments answer to US...",570,1547,18,11059,"San Diego","Pacific Time (US & Canada)","2011-05-14 18:59:23","http://t.co/J06Bh0ftnU"
67,205542143,"سفيان المهاجر","AbuMuhammad_1","",91,105,0,145,"","Urumqi","2010-10-21 03:02:27","None"
68,2426085523,"Melih","modernEfe","HW Design Engineer Ezgisi çok keyifli bir enstrüman düşün; çalması çok zor ama..Yazı yazar, yemek yapar, balık tutar..Normal olacak kadar anormal değil işte..",68,162,0,293,"İzmir","Baghdad","2014-04-03 19:19:52","None"
69,1053426972,"david mccarthy","DrDavidMcCarthy","Parent, anaesthetic registrar and northern convert. Here to express personal views regarding the NHS, politics and indulging in the odd bit of satire.",169,508,1,1232,"North of the Wall","None","2013-01-01 20:35:04","None"
70,2302479470,"عبد من عباد الله","HajjajiTarik","",41,318,2,5,"","None","2014-01-21 04:24:28","None"
71,2695137328,"Rehana","23Rehana","",13,131,0,44,"","None","2014-07-10 14:35:49","None"
72,836605417,"Edward Healy","HealyBnghealy","Expert in Military History .. Foreign Affairs and Commercial Aviation.",82,394,0,1022,"","None","2012-09-20 23:58:44","None"
73,590379391,"ابو معاذ ","abou_mouaz1","",581,1015,0,591,"","None","2012-05-25 22:38:27","None"
74,2709732137,"larry tomson","TomsonLa","",60,891,0,0,"","None","2014-07-14 07:42:22","None"
75,491394215,"sulaiman khan ","KhanRoman81","",79,684,0,1097,"","None","2012-02-13 15:53:48","None"
76,2796683578,"قلب الأسد","LionessMikasa","Crusaders..decided to frighten the city into submission by showering it with the severed heads of murdered muslims catapulting them over the city's strong walls",154,512,0,399,"","Mazatlan","2014-09-30 22:59:07","None"
77,1683467618,"Levent Kemal","ValkryV","YAZIGEN Yayınevi EditörAraştırmacı http://t.co/BZA6dOS0aLValkryV Çalışma Grubu",6861,929,91,24012,"","Baghdad","2013-08-19 14:56:41","None"
78,1072922461,"Steven Salaycik","NYyankeeSteve45","managing partner of http://t.co/RrI5ZBCmOC fantasy baseball, basketball,  football expert.  fitness enthusiasts.  And the biggest NY Yankees fan in the world!",86,981,0,152,"Boca Raton","None","2013-01-09 05:41:22","http://t.co/RrI5ZBCmOC"
79,2458717988,"Abdullah at-Turki","AbdullahatTurki","",3,27,0,2,"","None","2014-04-22 21:20:28","None"
80,1066142437,"Jannah ","Jannah4714","",0,37,0,1,"","None","2013-01-06 16:41:51","None"
81,276860309,"Asırlara Çağrı","asirlaracagri","Tevhid , sadece Allah c.c yaratıcı olarak birlemek değildir. Allah c.c nun emir ve yasaklarına boyun eğmek ve hayatımızı bu prensiplere göre şekillendirmektir.",141,262,0,2394,"","Istanbul","2011-04-04 06:58:40","http://t.co/MTBSzUU6kj"
82,1746767383,"ömer işte","vivatun","artık değer değil alın teri.",294,892,1,865,"Anarres.","Baghdad","2013-09-07 12:39:41","None"
83,2796233422,"AnsarAlUmmah2","AlUmmah2","second account got suspended lol",270,317,5,562,"","None","2014-09-30 19:59:29","None"
84,2797884503,"Atif aIim","AiimAtif","",0,145,0,0,"","None","2014-10-01 12:35:14","None"
85,325967034,"Sacred Earth","MimisWish","Passionate. Life with meaning and purpose. See all sides. Interconnected Humanity: if 1 suffers, we all suffer. Soulful Living thru Earth & Her Mysteries",51,331,1,1270,"One Planet - One Family","Quito","2011-06-29 04:43:23","None"
86,2791183744,"Rndnd","dhdbdnen","",2,75,0,0,"","None","2014-09-29 10:23:54","None"
87,28546719,"Ronny Ali","shyeb22","Computer Scientistand games programmer",11,19,0,9,"","None","2009-04-03 11:53:24","None"
88,2836568544,"WNN","world_wnn","",9,72,0,40,"","None","2014-10-01 11:55:55","None"
