22,37182597,"David Thomson","_DavidThomson","Journaliste @RFI correspondant Tunisie/Libye 2011-13 Réal de Tunisie, la tentation du jihad http://t.co/xPF86hHZkM Auteur du livre Les Français jihadistes",62427,919,998,20934,"Paris","Greenland","2009-05-02 11:44:12","None"
23,1628028361,"Romain Caillet","RomainCaillet","Chercheur et consultant sur les questions islamistes",22559,1513,416,19712,"","None","2013-07-28 14:28:22","http://t.co/s5euEZysng"
24,607198443,"Wassim Nasr","SimNasr","- Veilleur-Analyste & Journaliste @FRANCE24 - النّـــــــــاسُ صِنْفانِ: مَوتَـــى في حَياتِـهِمُ / وآخَرونَ -بِـــبَـطْـن الأرضِ أحْــيـــأءُ -",32932,1035,406,30713," RT is by no means endorsing ","Athens","2012-06-13 11:10:50","http://t.co/j4qdmr31HG"
25,524467582,"Wael Essam وائل عصام","WaelEssam77","Journalist ( war correspondent , film maker ) صحفي وكاتب عربي",49743,1387,312,19791,"","Abu Dhabi","2012-03-14 15:46:12","None"
26,2358249146,"أحرار العراق","IQsunni","عراقي سٌني حُر , مهتم بقضايا أهل السُنة و بفضح جرائم الحكومة و الميليشيات",34979,333,130,25035,"Iraq","Baghdad","2014-02-23 17:04:46","https://t.co/FMGQKut8g7"
27,4209579989,"Wife of Shahīd","ommabbass","zawjati @maxabbes4 rahimahullah,  al muhajirāt fi khilafah",318,56,0,13,"الدولية السلامة ","None","2015-11-17 12:12:28","None"
28,3290209467,"Ibn Ahmed ابن احمد","Black_Panther_I","‏‏‏‏بسم الله الرحمن الرحيم",643,107,2,769,"Qatar","Pacific Time (US & Canada)","2015-05-19 17:13:37","https://t.co/tK1g7a8bUc"
29,2859441082,"BeyondTheLevant","TheRealBTL","| Beyond The Levant Podcast | MENA & Geopolitical Commentator. Tweets for historical and documentation purposes.",4560,267,163,6338,"","Eastern Time (US & Canada)","2014-11-03 19:52:04","None"
30,339770545,"مجتهد","mujtahidd","حارث وهمام     mujtahidmail@gmail.com",1447328,77,7106,9430,"الكرة الارضية","Midway Island","2011-07-21 16:43:16","None"
31,538285556,"عبد الباري عطوان","abdelbariatwan","Writer - Author - http://t.co/5LvFoFY8V6 page:http://t.co/mY9eIac3R7",923347,300,2504,10698,"London","London","2012-03-27 16:19:34","http://t.co/Exp2AllgeN"
32,3941650753,"x-nvisor","xnvisors","元さゲーム全般とアニメとパソコンとスマ @xnvisor1  Just for the news around the world. Contact: Passionate advocate for information privacy.",564,164,5,210,"you dont get this","Pacific Time (US & Canada)","2015-10-19 00:57:36","https://t.co/BOYJlUGQ6I"
33,4195026803,"الغريب001","ghareeb_001","",1474,368,5,601,"","Pacific Time (US & Canada)","2015-11-15 15:59:43","None"
34,4248287654,"EPIC","EPlC15","#51-bro",731,58,1,190,"","None","2015-11-15 18:29:47","None"
35,3194756641,"Ahmad Alanssari","alanssari_ahmad","تهتم هذه الصفحة بنشر رسالة التوحيد، وهو حق الله على العباد . على منهج أهل السنة والجماعة وعلى فهم السلف الصالح، وهو المنهج الرباني الذي أمرنا الله تعالى به.",475,840,0,1471,"Arizona, USA","Arizona","2015-05-13 22:00:48","None"
36,472962312,"Rami","RamiAlLolah","Close to Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Leaked many Israeli strikes in Syria/Lebanon. No BACKUP accounts",26498,169,744,15864,"Read my blog","Stockholm","2012-01-24 13:58:57","http://t.co/oIf3peWbMm"
37,1013888300,"خالد شعبان","Khaled_qahtan","Editor-in-Chief at Radio Sawt Beirut International in Europe Reporting on Syria and Lebanon. RT not endorsement.",67170,60,278,28427,"","Jerusalem","2012-12-15 20:31:10","http://t.co/7wGOeo5kdz"
38,301324445,"جهازالمخابرات العامة","SYRIA_GID","الجمهورية العربية السورية الحساب الرسمي لإدارة المخابرات العامة للثورة السورية مكتب الأمن الوطني General Intelligence Department of the Syrian Revolution",315681,1118,1480,109502,"Syria دمشق ","Quito","2011-05-19 08:33:13","http://t.co/Gl1rmJDo8f"
39,14047387,"The Long War Journal","LongWarJournal","",16116,14,671,3510,"","Central Time (US & Canada)","2008-02-27 07:11:30","http://t.co/pA4j9cRK85"
40,1972216999,"د. عبدالله النفيسي","DrAlnefisi","الحساب الرسمي الوحيد د.عبدالله فهد النفيسي أستاذ العلوم السياسية",812158,0,3297,871,"","None","2013-10-19 16:53:11","None"
41,1512407119,"War Reporter","War_Reports","Reporting, analysing and discussing conflicts and terrorist movements, with a focus primarily on MENA. Senior Terrorism Analyst at the War Reporting Institute.",3887,594,25,3558,"München, Deutschland","Dublin","2013-06-13 04:27:57","None"
42,3656982087,"عبدالله المجاهد","ALMoja_6","‏الوكيل الحصري لاصدارات مؤسسة الملاحم للإنتاج الإعلامي",2420,0,19,19,"جزيرة العرب","Pacific Time (US & Canada)","2015-09-14 21:29:35","https://t.co/tcogEXjlC8"
43,2221304628,"Ali","moreCambridge","",208,62,0,27,"Kuffar don't @ me","Pacific Time (US & Canada)","2013-11-29 11:50:38","None"
44,96083073,"فيصل القاسم","kasimf","الصفحة الرسمية لمقدم برنامج الاتجاه المعاكس بقناة الجزيرة. آرائي وتغريداتي هنا شخصية بحتة. والريتويت لا يعني بالضرورة التبني.صفحتي على فيسبوك:falkasim",2899136,682,7055,58790,"Doha, Qatar","London","2009-12-11 07:53:15","None"
45,2594396728,"بسام جعارة","BassamJaara","من لايقدم الصواريخ المضادة للطائرات لشعبنا فهو خائن أو خائن",148358,555,662,14233,"","None","2014-06-09 08:13:04","None"
46,377920712,"HadidH  حامد حديد","HamidHadeed","محرر الشؤون العراقية في قناة الجزيرة وما أكتبه هنا هو رأيي الشخصي ولا يلزم شبكة الجزيرة التي أعمل فيها",97205,901,463,59922,"Qatar ","Baghdad","2011-09-22 10:24:09","None"
47,860029016,"Gilles N.","VegetaMoustache","Observations et analyses de ce que l'on nomme Cyber Jihad - Adhérent au CCC: Comité Contre les Chats http://t.co/nkakVKmijt",9467,1003,206,9839,"sur une chaise","Amsterdam","2012-10-03 17:15:43","None"
48,3061903485,"Abu Mu'awiyah [DK]","MuawiyahDK","I'm Palestinian from Akka // Tweets in Danish & English// [I'm Anti-Bashar, Anti-Russia & Anti-Everyone, who participating in acts of war in the Middle East]",485,354,0,521,"","Pacific Time (US & Canada)","2015-02-25 13:15:38","https://t.co/C6A3pFYBjD"
49,374316990,"Umm Qaqa alSomaliyah","UmmQaqa","Abandon dms. ‼️",535,332,3,1086,"Ciirka iyo dhulka nobody cares","Belgrade","2011-09-16 03:14:40","None"
50,1073730258,"شؤون استراتيجية","Strateeeegy","strattegy42@gmail.com",286647,1555,1833,8674,"","None","2013-01-09 13:14:14","None"
51,3124181757,"سنجـــريـآت 2","Sunjreat_2","حساب متخصص بتغريدات السلطان سنجر صاحب القلم السيآل الارشيفية اجتهاد من محب له في الله الحساب 2 بعد الحذف . قناة السلطان سنجر بالمفضلة",892,0,1,17,"","None","2015-03-28 16:31:24","None"
52,3431962529,"أسيرات الكويت","Asirat_Q8","",1032,1,1,25,"","Pacific Time (US & Canada)","2015-08-19 20:10:44","None"
53,3806282237,"~عابرة سبيل~","3abera_sabil16","احتياط",147,16,1,0,"","None","2015-09-28 18:16:48","None"
54,3693684497,"النصرة الافريقية","nosraafrikiaa","",1660,333,4,909,"","None","2015-09-18 06:17:16","None"
55,3394552039,"ابو خباب العراقي","ahm7891","",3210,0,5,1,"","None","2015-08-30 16:40:24","None"
56,3019823030,"عَآبِرَة سَبِيــل","abera_sabeel","اللّهـمً شَهـَــادة فِى سَبِيــلك",1286,1167,2,355,"","Pacific Time (US & Canada)","2015-02-14 14:49:14","None"
57,3450017417,"د.عبد الرزاق المساوي","lmous3","",547,29,1,320,"","Pacific Time (US & Canada)","2015-08-26 19:27:55","None"
58,2347474967,"عُبـآدَة ~","M__OBADA","‏لا أُحِبُّ الآفِلِينَ ",1085,114,2,198,"","Bucharest","2014-02-16 20:26:34","None"
59,3226089779,"مُؤسَّسَة ألإيِـمَآن","MD_Emane","مُؤَسَّسَةٌ إسْلآمِيَّةٌ دَعَوِيَّةْ هَدَفُهَـآ التَّوْعِيَةُ وَألتِّبْيـَآنْ شعارنـآ #عِلْمٌ_وَعَمَلٌ_وَدَعْوَةٌ فضلا  الخآص ⛔️",4567,517,3,2050,"","Pacific Time (US & Canada)","2015-05-01 10:36:37","None"
60,3551230463,"عبدالمجيد الأثريّ","abmddss","كفَى المرءَ نبلاً أن تعدَّ معايبُه",1442,288,1,290,"الحساب هدية ","Pacific Time (US & Canada)","2015-09-05 03:11:42","None"
61,3627088580,"راوية يوسف","khaldy9721","‏‏‏‏‏‏أعظمُ آيةٍ في الأندَلُسِأنَ شِعَار آخِر من حَكمها(لا غالِبَ إلا الله)",626,340,1,1117,"","None","2015-09-20 13:08:27","None"
62,2556259503,"⭕™الــمـــرابط™","myfrendleey","‏‏‏‏‏‏‏‏‏‏‏‏‏مـــالك إبن عبدالله إبن عبدالملـــكـأنــا فمن أنت...؟",3991,68,4,607,"","None","2014-05-20 23:57:07","None"
63,2268848376,"أسود اليرموك","imlr4u","ناطق رسمي باسم شهداء اليرموك",634,23,1,53,"","None","2013-12-30 13:20:37","None"
64,3422851438,"Mister Sad Dollar","Coconut_PHD","Mister Sad Dollar living in NYC and working in Wall Street . Peaceful activist , Peace and Love . RT,DM,Tweet,Fav doesn't mean I agree .#freedom_of_speech",1892,1109,11,7114,"Wall Street , New York City .","None","2015-08-14 20:03:32","http://t.co/sbEaKhRXjQ"
65,3751210222,"Bint Stranger","Umm_AbdlWahab","",778,93,2,1432,"Blockistan","Mexico City","2015-09-23 16:36:46","None"
66,1284164774,"فريق المُراسلين","corres_team1","فريق من المراسلين والناشطين المستقلين  في الداخل العراقي والسوري، مصادرنا ميدانية،منهجنا الواقعية والموضوعية والمصداقية .. شعارنا المهنية، لاننتمي لحزب أو جماعة",18028,70,58,1228,"العراق -الشام ","Bucharest","2013-03-20 20:06:36","None"
67,3907116855,"Engineer Salafi","MohandSalafi","Brothers and Sisters All serious talks not on tweets Micro Controller Circuits' , Programming and Digital Electronics related talks DM only. DM open 4 followers",759,19,2,79,"","None","2015-10-09 08:10:11","None"
68,3426955097,"Newscriticus","newscriticus1","Retweeting news from activists about Syria, Iraq, Turkey, Libya, Egypt, Nigeria, and Afghanistan",116,153,2,6189,"","None","2015-08-16 23:27:02","None"
69,3908234667,"Abu al-Qacem Sfaxian","qacem51","One Call.. One Banner..  One Leader",928,13,1,98,"World","Pacific Time (US & Canada)","2015-10-09 11:01:06","None"
70,388415906,"محمد أسعدبيوض تميمي","bauodtamimi9357","",13475,7998,12,846,"","Pacific Time (US & Canada)","2011-10-10 18:18:22","None"
71,962732432,"Muāwiyah","AkhiJibran","CCNP. Interested in Middle East. Muslim Conquests. The love for Shia'a keeps me in blacklist. (Back Again)",666,72,4,921,"Takht-e-Soleymān","None","2012-11-21 17:00:39","None"
72,2468886751,"The White Helmets","SyriaCivilDef","Syria Civil Defence are 2,850 volunteer search and rescue workers from local communities who risk their lives to save others and bring hope. 30,000+ lives saved",14205,7336,389,4785,"Free Syria. ","Baghdad","2014-04-29 06:59:20","https://t.co/q9if1jeMm6"
73,3751484539,"التمش","TrVcer0L1_L","الكذب هو الكفر، والكذب هو واحد من أعظم الذنوب. الحقيقة يجلب راحة البال، والخداع شك",56,52,0,2099,"","Pacific Time (US & Canada)","2015-10-01 20:17:20","None"
74,3963891735,"أبو عبيدة عامر","ibnhazm202","Not affiliated to any violent groups/ organizations. Retweets ≠ Endorsements. Strong supporter of Research and Freedom of Information.",160,99,0,383,"","Pacific Time (US & Canada)","2015-10-15 09:26:58","None"
75,2363144944,"The Last Warrior","JuanPicardia","Against Assad/Putin/Iran insane mullahs/and the whole gang!!",2086,31,22,101207,"","None","2014-02-24 15:41:30","None"
76,2828233279,"أبـو هود #خلافة","SSsami321","سنبقى نناضل وننافح ونعادي ياطواغيت .. جئناكم بالذبح ..",3497,9,13,44,"","None","2014-09-23 14:58:18","None"
77,716256054,"أبُو البـَــــراء","ABO__ALBRA","نِعْمَ الزاد .. تحقيقُ التوحيد!",25635,94,81,2087,"•أعتذر عن الخاص•","Kuwait","2012-07-25 15:28:17","None"
78,3931513173,"حُـمِآة آلَمِكآرمِ","dolte_dolte31","ان الحياة هي الشهادة فغتنمها ياهمام#دولة_الخلافة باقية وتتمدد باذن الله",1159,13,4,36,"#ولاية_الانبار","Pacific Time (US & Canada)","2015-10-11 22:24:03","None"
79,3316164273,"أبو جليبيب الأنغماسي","mooka9999m","تم الدعس على البغل جليبيب اهداء لـ #حمله_جيش_سبام_الدواعش #دولة_ايه_وخلافة_ايه_ياولاد_الهبله",693,529,0,991,"","None","2015-06-09 23:32:35","None"
80,3655505417,"السخنة أم القرى","I_sukhna","‏‏متابع لحروب الشرق اﻷوسط ... لست بمحايد لكنني منصف",1083,723,1,547,"عين الاسلام","None","2015-09-14 18:08:32","None"
81,3264380391,"المهاجر الجزراوي","mmbbkhkhjva","",66,71,0,78,"#ولاية_البركة","None","2015-05-16 22:26:15","None"
82,3665690712,"ابو الوليد السلفي ","om_iq_1","( باحث في شؤون الجماعات الإسلامية ) ما وافق القرآن والسُنّة منهجي ومعتقدي..وأعلمُ أن طريق الحق مزروع بالشوك والصخور واسأل الله أن يعينني على بلوغ نهايته..",2089,1437,3,3,"","None","2015-09-24 02:42:18","None"
83,46752405,"طلحـة الخيـر ☝","abo3ukba10","‏غير رسمي وتغريداتي يمثلني فقط",2457,6,15,26,"#ولاية_حلب","Pacific Time (US & Canada)","2009-06-12 21:24:29","None"
84,3307729826,"مَجزَأة الدِّمَشقِي","Q_CaDm","وَمَنْ تَكُنِ العَلْياءُ هِمَّةَ نَفْسِهِ *** فَكُلُّ الَّذِي يَلْقَاهُ فيها مُحَبَّبُ",3846,51,9,4,"الخاص مُغلق","Pacific Time (US & Canada)","2015-08-06 11:07:58","None"
85,3150129751,"دولاوي شامي","tomer_65","بـــاقـــيـــة ...... ولتسمعنَّ خبرها ولترونَّ أفعالها .",765,248,1,245,"","Bucharest","2015-04-11 16:12:47","None"
86,3662735179,"ماجد اللفتاوي","MajedLeftawi5","حساب المحامي ماجد اللفتاوي . التغريد و إعادة التغريد لا تعني التبني",10212,34,14,2345,"","None","2015-09-23 20:00:51","https://t.co/TnkUuzRq6T"
87,3907587646,"Abu al-Qacem Sfaxian","abul_qacem50","one Call.. one Banner.. one Leader       50th Account",905,85,2,23,"World","Pacific Time (US & Canada)","2015-10-09 09:05:24","None"
88,3964511241,"المحكمة الإسلامية ..","saria19888","المحكمة الإسلامية في حوض اليرموك : الحكم بما انزل الله ونصرة المظلوم ..",518,6,0,10,"","None","2015-10-15 11:02:20","None"
89,3270405650,"بنت الخليفة ","bent195117","",67,24,0,37,"","None","2015-07-06 22:20:56","None"
90,624334932,"Counterattack","meck_van_deeor","Battle of Yarmouk & Battle of Qadisiyyah",2113,43,7,622,"","Pacific Time (US & Canada)","2012-07-02 01:37:25","None"
91,1412324610,"مركز دعاة الجهاد","mujahed_lens_","مركز دعوي مستقل في أرض الجهاد والرباط يهتم بنشر الدعوة والعلم عبر: المعاهد - المعسكرات - الحلقات - الخيم الدعويةللتواصل عبر الإيميلduataljihad@gmail.com",18168,5,70,1249,"","Kyiv","2013-05-08 08:56:51","None"
92,427140763," د.إيمان مصطفى البغا","sydwael","",9427,25,22,45,"","Athens","2011-12-03 05:00:35","None"
93,3633001515,"L'3orwatou l'wothqa","Fjodor_5","Account locked; email blocked; How make account without phone?",455,104,1,2400,"","Pacific Time (US & Canada)","2015-09-12 16:38:44","None"
94,1968008558,"سيناء العز","seena_alezz","نتابع ونوثق جرائم الجيش المصري في شمال #سيناء  #تنويه نعاني من خلل في الدخول للفيس بوك وسنواصل النشر فور حلها بعون الله",25945,1,118,2241,"#سيناء_العز","Casablanca","2013-10-18 02:39:17","https://t.co/282ix7SzjO"
95,3496944504,"الاموي","IllIIIlll1","We do not forgive. We do not forget. #opISIS",3251,8,10,28,"Global","Pacific Time (US & Canada)","2015-09-08 21:11:15","https://t.co/4y6wSWUnsC"
96,3080499920,"Obaida aldolaimy","obeada_aa","‏عبيدة عامر الدليمي ..‏‏‏مسلم من سنة العراق ....اعﻻمي يسعى لنقل الحقيقة ...أكره المجامﻻت وأحب طرح اﻻمور كما هي",10238,503,27,2151,"الفلوجة - بغداد","Bucharest","2015-03-14 11:08:59","None"
97,2508143224,"أبو قتيبه الجزراوي","qwwr113","‏الدوله الاسلاميه باقيه و تتمدد      ولاية نينوى",235,29,0,162,"","None","2014-04-25 10:46:05","None"
98,1381680193,"مؤسسة الأندلس","AndaIus_Media","تنظيم قاعدة الجهاد ببلاد المغرب الإسلامي",854,5,6,129,"","None","2013-04-26 11:14:29","None"
99,2810364189,"Ibn Al-Anbari","sparksofirhabi1","Follow for reminders. No Fancy Pictures, Just Substance.",934,91,1,857,"In Your Thoughts","Pacific Time (US & Canada)","2014-10-06 14:02:59","http://t.co/ybjEJGOy1U"
100,3115441274,"Did you know ?","didyouknowmedia","An Islamic political and historical social media project explaining the hidden world of politics and history.",2249,22,3,113,"","None","2015-03-29 14:08:03","https://t.co/zDEfns0sHR"
101,1388369810,"جماعة بيت المقدس الإ","almakds","‏‏جماعة بيت المقدس الإسلامية العاملة في حوران و الجولان",2899,0,15,185,"","None","2013-04-29 01:35:38","None"
102,3632945236,"أبو يحيى الحموي","AbuYahyaAlhamwi","",16746,6,86,25,"","Pacific Time (US & Canada)","2015-09-12 16:17:05","None"
103,2231905548,"DAILY SABAH","DailySabah","Give us your ear for the latest headlines, special reports and interesting stories from Turkey and the world.",34927,71,424,29354,"Istanbul","Istanbul","2013-12-05 19:08:07","http://t.co/7M88a9ckkF"
104,3434388958," محمد عمر الأفغاني","omaryafghan","جندي من جنود أمیرالمؤمنین الملااخترمحمد منصــــــــور حفظه الله ورعاه، تغریداتي یثملني وهذا حساب غیر رسمي",702,9,5,75,"","None","2015-08-21 15:53:46","http://t.co/z4p4AQigpt"
105,3160263607,"سرية الإقتحامات","uy7uy7","",165,0,0,1,"","None","2015-04-16 22:37:17","None"
106,2445424616,"مؤسسة الأندلس","AL_ANDALUS3","",97,0,1,0,"","None","2014-04-15 13:05:45","None"
107,3031822117,"سرية الاقتحامات","serthem11","",157,1,1,1,"","None","2015-02-19 23:39:01","None"
108,3342180253,"الولاء والبراء","ms3b01","اللهم سخرنا لنصرة دينك واجعل ختام أعمالنا شهادة في سبيلك (الحساب 48)",1119,32,2,203,"","None","2015-08-25 23:01:40","None"
109,1573794956,"منبر الجنة","mB_O_o","يَا حَبَّذَا الْجَنَّةُ وَاقْتِرَابُهَا طَيِّبَةٌ بَارِدَةٌ شَرَابُهَا وَالرُّومُ رُومٌ قَدْ دَنَا عَذَابُهَا عَلَيَّ إِنْ لاقَيْتُهَا ضِرَابُهَا",3597,11,13,106,"","Atlantic Time (Canada)","2013-07-06 22:35:33","None"
110,3678542115,"Colonel Dinar","DinarBro","I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",408,100,1,262,"","None","2015-09-16 21:00:40","None"
111,3711175516,"الحساب مقفل..","wa1_8m","",332,29,1,339,"","None","2015-09-19 21:47:21","None"
112,3322068846,"عطاء","gra7_q","#بغداد صبراً لن يطول ليلُ الظالمين",9337,16,20,328,"","None","2015-08-21 07:49:35","None"
113,888453193,"ماجد الجميلي","Aljumaily70M","",23248,1060,91,30825,"","Athens","2012-10-18 09:26:27","http://t.co/GuXX4RepXS"
114,458301345,"سكاي نيوز عربية-الآن","SkyNewsArabia_B","ترددات القناةhttp://t.co/DY77ZO3E",1853128,48,3777,71225,"Abu Dhabi, UAE","Abu Dhabi","2012-01-08 12:02:58","http://t.co/BoUx26sThV"
115,2365455722,"Gerry Simpson","GerrySimpsonHRW","Senior refugee researcher and advocate, Human Rights Watch, tweeting since March 2014 - simpsog@hrw.org",3960,252,135,2023,"Geneva","None","2014-02-28 11:16:57","http://t.co/12azawHZKr"
116,146958450,"Ragıp Soylu","ragipsoylu","@sabah and @dailysabah D.C. Correspondent #Turkey #IR ragip.soylu@sabah.com.tr",10167,1297,179,30188,"Washington, DC","Athens","2010-05-22 20:28:01","None"
117,2928069980,"أحمد البريدي","ahmadbrede63","نسأل الله العظيم شهادة في سبيله",889,65,2,335,"","None","2014-12-13 04:02:29","None"
118,3475104132,"توحيد3","alyarmook33","‏درعا.. شهداء اليرموك كلامي يمثلني.. ولا يمثل اللواءتابع للمكتب الاعلامي لشهداء اليرموك",1452,7,4,87,"","None","2015-09-06 22:31:20","None"
119,3312192233,"ابو احمدالشامي","11yypp_1234","الاحتياطي 17ريثما يفك الحظر او استمر بهذا",81,128,0,176,"","Pacific Time (US & Canada)","2015-06-07 18:23:36","None"
120,3729426617,"Abu Samurai","AbuSamurai","I'm not a terrorist, Islamic Analyst watching the news around the ME, NOT AFFILIATED WITH IS OR ALQAEDA",669,95,2,331,"","None","2015-09-21 15:21:50","None"
121,3631862423,"أبو أيمن الصومالي","NikoRea_","‏‏‏‏‏‏‏ اللهم إني أسالك برضاك والفوز بالفردوس",1229,75,4,423,"الدولة الإسلاميه","None","2015-09-12 14:03:19","None"
122,3131094215,"abu mishmish","tmustaphash","Silent Observer.",382,121,1,2155,"","Dublin","2015-04-01 17:05:47","None"
123,3043168381,"الكندي SH","shrooori","",2300,141,6,236,"","None","2015-02-26 10:39:05","None"
124,3234455308,"✏️خواطر زوجة شهيد✏️","brhasd_2","*زوجة الشهيد*سيدة الحور وملكة قصورك يا شهيد ف كل السبعين والوصيفات كـ الخدم بجوارها ،، شتان شتان",2003,346,0,306,"الجسم في غربة والروح في وطنِ","Pacific Time (US & Canada)","2015-05-04 22:13:54","https://t.co/yj1Vr7ix1R"
125,456792557,"HalabToday حلب اليوم","HalabTodayTV","مؤسسة إعلامية سورية مستقلة غير ربحية تلتزم المبادئ المهنية، تهدف لإيصال الحقيقة بموضوعية ومصداقية.",80948,1,320,55000,"Halab, Syria","Cairo","2012-01-06 17:26:18","http://t.co/CDHBPi4sln"
126,337063081,"بشار الاسد","bashar__asad","(Parody Account)",111397,324,543,13372,"syria_damascus","Pacific Time (US & Canada)","2011-07-17 11:39:30","https://t.co/2DcnqQfzt1"
