0,4186720751,"योध","ffrAkWp_6","Life is a tragedy when seen in close-up, but a comedy in long-shot.",15,72,0,215,"","Pacific Time (US & Canada)","2015-11-14 13:48:50","None"
1,4256171902,"Ūмм Снесн","Umm_Ch3ch","#11th acct | #Pray4Shaam #FreeMuslimPrisoners | Not Affiliated With Any Groups | Following News | #Reminders ~ Qur'an • Hadith • Quotes",21,141,0,1,"Mountain","None","2015-11-23 09:06:26","None"
2,4240600875,"umseyfulahkurasanya","meryam_arbilii","zawjatu Ibn Salahaddin Al Kurdi❤",188,111,2,28,"in the ❤ & soul of Abu Meryam","Pacific Time (US & Canada)","2015-11-21 08:03:21","None"
3,4208517322,"Conflict News","ConflictNews1","Underground social Media activist :p",89,557,0,28,"WorldWide","None","2015-11-17 08:45:07","None"
4,3222154419,"At Tounissy","ilyasLaMenace2","Réduire ses fréquentations vous éloigne de l'hypocrisie, des problèmes et des trahisons.",137,246,0,70,"","None","2015-04-29 18:48:20","None"
5,4199349496,"Abu Layth At-Tamimi","usood165","Help me back..anti-Shabab and anti-AQ..I am against groups and calls towards the unity under one leader!My hijra-advices only limited to Sham",128,70,3,10,"","None","2015-11-16 04:46:06","None"
6,3237979023,"BintAli","bint_AliM","Surat Al-Qaşaş : 83",54,51,2,249,"","Pacific Time (US & Canada)","2015-05-06 04:16:24","None"
7,4254535823,"Striving4______","umm_Z1_khistru9","And never think of those who have been killed in the cause of Allah as dead. Rather, they are alive with their Lord, receiving provision. Surah Ali Imran 3:169",81,89,1,5,"25th","None","2015-11-23 03:56:59","None"
8,1009356584,"jonson_1435","jonson_1435","",4,111,0,2,"","Pacific Time (US & Canada)","2012-12-13 17:49:21","None"
9,4254078387,"Abu Muhajir","abu_muhajir12","#12 acc.Die in your rageO Kuffar!!!",96,80,0,12,"CAVE","None","2015-11-23 02:39:15","None"
10,1967799655,"Viih Martinez '-'","Confident_Demz","Success is not final, failure is not fatal, What matters is the courage to continue fighting// Segue? sdv.Unf=unf!",961,1024,2,2252,"Brasil","Brasilia","2013-10-17 23:29:39","None"
