0,3010411157,"Generation Awlaki","Sh_AnwarAwlaki1","A page dedicated to the sayings and quotes by our beloved Shaykh Anwar al-‘Awlakī, may Allāh have mercy upon him.",353,30,1,15,"","None","2015-02-01 16:19:40","None"
1,797882599,"IslamUntiltheEnd","zholimun_anti","MUSLIMS IMMEDIATELY UNITE NOW, THROW AWAY EGOISME...AKHI....TOGETHER FOREVER IN ISLAM TAUHEED SHARIA...BISMILLAH...",456,466,3,144,"","Novosibirsk","2012-09-02 09:14:44","None"
2,3017242449,"The Observer","X_Observer","Not affiliated with any group. RTs, favs. tweets not endorsement",152,518,0,124,"Planet Earth","None","2015-02-04 11:51:04","None"
3,3017449383,"Harun","KS_Harun4","One Banner, One Ummah, One Leader #Caliphate",317,290,1,147,"Planet DIE IN YOUR RAGE!","Jerusalem","2015-02-04 13:05:15","http://t.co/1X3Xkqc5pA"
4,3011222918,"Suleyman_AlMaghrebi","Citywolf_IS5","",376,410,3,115,"","None","2015-02-06 11:33:22","None"
5,3017607837,"Media Studies Center","Censored31_","#MicroBlogging. Framing wars in #MENA, #IS & #Ukraine, critical analysis of mainstream media's explanation, journalist & whistleblower",766,31,4,438,"","None","2015-02-04 14:02:46","http://t.co/r14JYKOAgF"
6,3005698849,"Amatullah","ghareeba_","And fight in the way of Allah against those who fight against you and transgress not the limits. Verily Allah loves not the transgressors",264,366,0,328,"","Novosibirsk","2015-02-01 01:29:40","None"
7,2438294891,"Scamp","scamp_faridxx","The best lie has the most truth. Deception is the enemy.",7704,7507,25,1295,"","Midway Island","2014-03-26 17:42:58","None"
8,208078046,"wang ass bitch","_sophi5iee","My life is one big LSD comedown",1138,1024,11,46909,"South Wales","Amsterdam","2010-10-26 15:53:27","None"
9,2854487264,"Unbrainwash Media","ummah_affair3","Unbrainwash you with the news from different sources..focus on wars around Muslim world",1134,1802,5,5338,"Al-Ard","Krasnoyarsk","2014-10-13 15:08:16","None"
10,3008568851,"Dawlat Al Islam","Mustafaghuraba","",944,1089,2,448,"","None","2015-01-31 21:58:51","None"
11,3014360057,"ابن احمد Ibn Ahmed ","Jak_Ali_III","i am Ibn Ahmed the III",477,148,1,160,"بسم الله الرحمن الرحيم","Dublin","2015-02-03 12:09:23","http://t.co/oFVnX8SvMJ"
12,3020917937,"ColonelShami","ansaralummah2","I'm Back looool",211,235,0,190,"","None","2015-02-06 02:41:11","None"
13,3020788972,"Hali sheikh","HallieSheikh","i am here for one thing only & that's to spread Islamic ideology & to refute Western propaganda agaisnt islam! Not affiliated to any group! poli sci student!",552,26,2,91,"Where my heart is","None","2015-02-06 00:16:40","http://t.co/6gp5kgshbS"
14,3020738973,"Lion of khilafa","BatilHaq","24 account who care",739,55,3,79,"","None","2015-02-06 00:32:39","None"
15,3012307984,"daesh reloaded","DaeshReloaded__","‏",383,100,2,61,"","None","2015-02-02 14:21:57","None"
16,2997293918,"Truth Seeker","Haqqqseeker2","5th Acc. Ahlus Sunnah Wal Jama'ah. Freelancer. I Report none But Truth. Crusaders doesnt like FREEDOM OF SPEECH#Baaaqiyaaaah!",620,154,1,77,"Mars","None","2015-01-26 16:29:42","None"
17,2698584761,"Abu Shuhada Muhajir","abu_shuhada","",234,58,2,815,"","None","2014-07-11 10:47:47","None"
18,3010316516,"Radio Rome","lIlIlllIlIllI","Prank show host. Investigative photo-journalist. Free-speech activist. Counter-propagandist. Undercover agent. Satirical cartoonist. Aid worker. Smug hipster.",334,170,1,79,"Hanoi","None","2015-02-05 15:12:20","https://t.co/TyefVLzKV3"
19,3006373754,"Ibn Abdulla","sandstormjihadi","May the eyes of cowards never sleep - Khalid Bin Walid (ra)-",352,234,1,720,"Middle Earth","Jerusalem","2015-02-01 10:11:57","None"
20,3017775291,"أبو رمزي الشامي","abuzubeyr911","Abu Ramzi Ashami my 15th account.",491,64,1,29,"","None","2015-02-04 15:11:25","http://t.co/zc4xscNnJ6"
