0,3016432119,"Mujahid Miski","Lover_of_Hoor1","Bismillaah... #18th account, I got suspended last night because of #Mu'ad the Pil// Lover of #Shari'ah// #Khilaafah// & the #Hoor Al Ayn. #IslamicState #baqiyah",451,208,0,78,"The Land Of The Two Migrations","None","2015-02-04 05:58:40","None"
1,538434768,"Abu Ottoman","ShariaKommando","Smug hipster playing devil's advocate & sniping fevered-egos. Put JK after everything I say. Except for: Twitter staff are dirty no-goodnik losers. Allahu Akbar",1520,195,8,1166,"Fortress Niihau","Hawaii","2012-03-27 17:39:17","http://t.co/uozl2HFzAb"
2,3006335377,"كتب ية دي","secretakhi2","Here for news and occasional banter Rahh",231,163,0,5,"unda yo bed","None","2015-02-01 09:35:45","None"
3,3016389616,"sham","ifthimatrix3","",126,94,0,24,"islamicstate","Minsk","2015-02-04 04:59:17","None"
4,3002915530,"Chyuka Ryori","ChyukaRyori1","previous accounts @ChyukaRyori1 @abuumar__",291,264,0,2509,"","Tokyo","2015-01-28 09:15:25","None"
5,3014010467,"Jihadi Jill","UmmiUsaamah","TWITTER dont ban me! Activist fighting for the GLOBAL RIGHTS of AHLE SUNNAH MUSLIMS! ATHEISTS...Blocked! YOU SWEAR or VULGAR...Blocked!",182,161,1,130,"Mosul, Kabul, Raqqah","None","2015-02-03 06:19:47","None"
6,2996336050,"MM-DD-KK","baqiyah_dohak","",454,323,1,3229,"","None","2015-01-24 18:37:17","None"
7,253727901,"Islamic Reminders","DawahDaily","May Allah forgive me if my tweets ever imply a piety far greater than I possess. I am most in need of guidance.",95319,9,279,17409,"dawahdaily@gmail.com","Casablanca","2011-02-17 21:09:00","http://t.co/Wf7e8Sp8QJ"
8,2818953273,"Fadheelah","drugfreeummah03","UNAPOLOGETIC MUSLIMAH. PRO-KHILAFAH. JUSTICE FOR ALL. EXPOSING EVIL WESTERN MEDIA'S LIES. SOME RT's NOT ENDORSEMENTS.",629,400,10,19571,"EARTH","Ljubljana","2014-10-09 09:34:41","None"
9,1367531,"Fox News","FoxNews","America’s Strongest Primetime Lineup Anywhere! Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos.",4846931,382,45171,192285,"U.S.A.","Eastern Time (US & Canada)","2007-03-17 19:01:26","http://t.co/ZYG58XZtAC"
10,19562228,"Russell Brand","rustyrockets","",9063922,334,52940,6915,"","Hawaii","2009-01-26 22:21:06","http://t.co/ePPPN5jd4T"
11,2796137542,"UmmKhaled13","UmmKhaled13","There Is No God But Allah And Muhammad Is His Messenger.  Revert since summer, alhamdullilah. Hoping Allah is patient while I learn.",779,915,2,511,"fi dunya","London","2014-09-30 19:32:37","http://t.co/YHSaQ6I3C8"
12,3009859499,"Abu Jandal","protocolshami_1","Previous Acc @Protocol_Jihad01 / Not IS / Not Coconut / Dumb Kuffs get Blocked / Kik ProtocolJihad / Spreading Truth Even if the Disbelievers Dislike it",618,229,0,292,"Darul Chicken & Chips","Santiago","2015-02-01 10:53:52","http://t.co/hTr6B19G9G"
13,2995586681,"Abdulrahman Muhajir","TawheedNetwork","Analyst for Tawheed Network on international affairs. Muslim upon Tawheed. Not affiliated to groups &retweets not endorsements. Follow back",956,123,2,364,"","None","2015-01-24 10:20:34","http://t.co/VH1V9civNU"
14,2975080597,"Akh مم","antiarnane","http://t.co/lqr3IXK3fr | http://t.co/ZogJRKuKTp",464,242,1,1235,"","Islamabad","2015-01-11 15:41:54","None"
15,2917526141,"jazrawi camels ","jazrawi_camels",".",1119,257,6,5503,"","Bucharest","2014-12-12 12:54:55","None"
16,252998786,"Assim Alhakeem","Assimalhakeem","A Muslim from the land of Islam, trying my best to enlighten people about Islam.",42348,8,152,13605,"Jeddah , Saudi Arabia","Riyadh","2011-02-16 10:34:55","http://t.co/j15pfygsP7"
17,18381609,"AssedBaig","AssedBaig","UK based Journalist.  Views my own. RTs not endorsements. The people's journalist.  http://t.co/Ab9YdlkKMQ",10317,2083,257,41708,"London, UK","None","2008-12-26 00:39:07","http://t.co/ZT7X3J1dvk"
18,2481902188,"أم أنيس","Umm_Unays","ℱα' tσσbα ℓiℓ ghurαbαα ♡",704,251,2,2053,"ad- Dunya sijnul mu'min","Jerusalem","2014-04-13 16:12:30","http://t.co/6X76Ayf3GM"
19,2793633527,"Mad Mullah(mm)","Aidrusali2014Qa","life z what U make out of a journey.what matters most is which path U take,who U make friends with & most of all what provisions you carry for the destination.",1298,278,9,5207,"land of horses","None","2014-09-30 05:16:42","None"
20,3005363712,"★Bint Stranger★","Umm_Stranger","Die in Your Rage!!! I have an alergy to *Rafidhis & *Murjias.Brothers don't DM me.  http://t.co/ygc0NLNnIZ",706,358,1,868,"","Dublin","2015-01-31 21:13:32","None"
21,263428605,"Anjem Choudary","anjemchoudary","I am a Muslim who believes that Islam is something we must believe in (Tawheed), live by (Shari'ah) and struggle and sacrifice for (by way of Daw'ah and Jihad).",27670,0,396,4701,"London","London","2011-03-10 01:12:18","http://t.co/XOltPJAPbx"
22,513116847,"Mizanur Rahman","Abu_Baraa1","I am a Muslim who believes the divine shari'ah (law) of Islam is superior to any man-made law in the east or west.",22725,109,88,7635,"UK","Casablanca","2012-03-03 12:23:41","http://t.co/WetcoEq9Do"
