0,16024323,"GAIL SIMONE","GailSimone","the color of horror is pink.",72189,6219,3062,132601,"Inside The Clean Room","Pacific Time (US & Canada)","2008-08-28 07:19:24","https://t.co/NsXB5FtsPh"
1,4167035037,"Jazrawi_Uooud","Jazrawi_Uooud","#PrayforRaqqa",891,412,4,144,"","Pacific Time (US & Canada)","2015-11-11 23:04:12","None"
2,4248287654,"EPIC","EPlC15","#51-bro",691,58,0,186,"","None","2015-11-15 18:29:47","None"
3,170746832,"Brian Azzarello","brianazzarello","100 BULLETS creator still mulling over what to do with the few he has left.",28723,192,682,1364,"Chicago","None","2010-07-25 17:09:32","None"
4,2900284959,"BDS_Queen","BDS_Queen","Activist & Supporter of the Boycott, Divestment and Sanctions movement.",1453,1306,29,2793,"","None","2014-12-01 08:24:53","None"
5,4166339247,"Abu Baseer","ProTx101","Commenting on news, views, events & otherstuff.. Do not DM unless is Strictly Business.",305,215,2,205,"DK","Pacific Time (US & Canada)","2015-11-11 20:50:56","https://t.co/hTr6B0S51C"
6,4011245652,"Abu Malik Al Qatari","promptfire85","Soldier of arRahman",429,50,3,72,"","None","2015-10-25 08:15:44","None"
7,46387392,"Mary Hughes-Thompson","Mariapalestina","Human Rights Advocate, co-founder Free Gaza Movement",1720,893,97,30220,"","Pacific Time (US & Canada)","2009-06-11 13:37:51","None"
8,239747826,"Hena Zuberi","HenaZuberi","Editor in Chief @muslimmatters Staff Writer @TheMuslimLink DC Growing Up with God Workshops Tweets my own",6243,1010,101,17705,"","None","2011-01-18 10:09:52","http://t.co/tCedbPtbh0"
9,2839589388,"Sara","Sara___1982","",1544,1987,26,5704,"The whole world","None","2014-10-04 04:19:35","None"
10,16589206,"WikiLeaks","wikileaks","We open governments. Contact: https://t.co/676V6mG02vPGP: A04C 5E09 ED02 B328 03EB 6116 93ED 732E 9231 8DBA",2835322,7149,50309,40210,"Everywhere","Dublin","2008-10-04 06:41:05","http://t.co/CQrSKaiWjG"
11,3826080141,"Abu Dujana","redbandanna9","You can run but you'll only die tired",319,124,2,50,"","None","2015-09-30 17:44:03","None"
12,4149699864,"NowresR","NworseR","A sunni from Iraq where my people are being massacred and the world is supporting those who kill them..",1750,200,7,144,"Iraq","None","2015-11-06 20:42:27","None"
13,827993017,"JeniferAnn","OJeniferAnn","International Cosplayer/Gamer/Model/Artist  For bookings email here: jeniferanncosplayer@yahoo.com",21974,435,284,6567,"","Hawaii","2012-09-17 00:07:58","https://t.co/QT2H9NyoIO"
14,275215221,"David Boreanaz","David_Boreanaz","Actor, Director, and Producer. Party at my house when the Flyers win the cup.",714677,257,6176,7294,"Above and beyond","None","2011-03-31 21:12:28","None"
15,213090101,"J. August Richards","jaugustrichards","The Gentleman Tweeter #AgentsofSHIELD #Angel #Buffy #DoEpicShit #GG2D #Deathlok",61886,810,1309,12567,"","Pacific Time (US & Canada)","2010-11-07 23:12:34","https://t.co/MKiIXP7mdI"
16,2211223531,"Haya هيا","haya_atassi","Islam, History, Resistance | Political Studies BA @aub_lebanon | International Relations MA @Unibogazici | Views are my own | وعجِلتُ إليكَ رَبّي لِترضَى",6069,2244,67,9908,"İstanbul • Beirut • Homs","Kyiv","2013-11-23 19:29:13","None"
17,3482247862,"Yazan al-Ogadeni","yazan_93_","",637,160,1,471,"الصومال","Pacific Time (US & Canada)","2015-08-29 16:51:24","None"
18,287717125,"Omar Alzoubi -Daraa","freedaraa11","Free Democratic United Syria",5734,1595,57,6507,"Daraa","None","2011-04-25 15:01:49","None"
19,3172421641,"News Islam","nwislam","Analyzing news relevant to Muslim audience.",1355,129,7,931,"Worldwide","Islamabad","2015-04-25 15:33:33","None"
20,1022331446,"Titan Comics","ComicsTitan","Offering the best original creator-owned comics, alongside new and classic graphic novels! http://t.co/usClYxnjTI http://t.co/iuadmEWUs7",7988,3258,196,4992,"","London","2012-12-19 15:46:47","http://t.co/UYurMwKWh8"
21,254727295,"Arab Fury","Arab_Fury","It is time for the Muslims to be strong once again. Never again must we ever compromise our Islam for anyone or anything.Backup Account: @Arab_Fury8",3090,178,87,13925,"","Sydney","2011-02-19 21:51:38","None"
22,12399882,"Sara Williams","saraewilliams","Journalist. @thetimes Jordan correspondent | @thesundaytimes @foreignpolicy @vicenews contributor. Focus on Southern Syria, Jordan, Iraq.",4072,758,258,9305,"Amman","London","2008-01-18 13:25:57","http://t.co/3LnmRzDDJX"
23,523415563,"TRACterrorism.org","TRACterrorism","Breaking news about political violence, the groups and individuals behind it. The experts behind @TRACTerrorism scan under-the-radar news sources",14788,863,450,10950,"United States","Eastern Time (US & Canada)","2012-03-13 16:23:22","http://t.co/jI4S11bYZs"
24,3963891735,"أبو عبيدة عامر","ibnhazm202","Not affiliated to any violent groups/ organizations. Retweets ≠ Endorsements. Strong supporter of Research and Freedom of Information.",154,94,0,362,"","Pacific Time (US & Canada)","2015-10-15 09:26:58","None"
25,1630896181,"VICE News","vicenews","Global news, analysis, and opinion on the absurdity of the modern condition. Help #FreeRasool by signing this petition: https://t.co/YWq7ONwBAV",552717,578,7103,40050,"","Eastern Time (US & Canada)","2013-07-29 17:40:09","http://t.co/aI4Ve5vCFQ"
26,2566535282,"Conflict News","Conflicts","Breaking news on global Conflicts. Curators: @GissiSim @MJ_Cruickshank @K_JG1992 @stephen2it @JuliaArciga @ErielleDelzer media@conflict-news.com",106119,1359,2664,42065,"","Belgrade","2014-06-14 05:49:56","http://t.co/A41Rjj4MoE"
27,784845446,"Syfy","SyfyTV","Covering everything that's happening on the Syfy channel.",53658,116,542,2555,"","Atlantic Time (Canada)","2012-08-27 15:02:32","http://t.co/lCWW91wMbl"
28,28659242,"Sharknado","SharknadoSyfy","The official handle for the Syfy hit Sharknado.",56842,553,691,4804,"","Eastern Time (US & Canada)","2009-04-03 21:35:44","http://t.co/aDta64VcpN"
29,336729151,"Call Me Aaisha","RevertedAaisha","If we only had eyes that see past flaws, eyes that see the good in each other.",2425,1604,5,2289,"London","London","2011-07-16 20:14:54","http://t.co/b1VOyCrLgP"
30,3871209372,"♡Bint Crackers♡","whyudodiz1","ACCOUNT  LOCKED DON'T FOLLOW❗❗",122,25,1,28,"","None","2015-10-12 16:22:50","None"
31,77270979,"Whilce Portacio","WhilcePortacio","Comicbook artist/Creator/Bishop/Non-Humans/Image",11379,481,515,4718,"California, USA","Pacific Time (US & Canada)","2009-09-25 17:57:31","https://t.co/AflBhxJPm5"
32,3313646279,"MegaWatt Cosplay","MegaWattCosplay","Cosplayer & founder of DC CosGeeks. Disney-bounding, World of Warcraft-playing, Wonder Woman-loving nerd. Business inquiries: booking@epochtalent.com",1029,696,24,349,"","None","2015-06-08 18:14:04","https://t.co/PLodoA1Wjt"
33,3266598182,"Scott Williams","ScottW_inks","Husband, dad, artist, inker, eater and drinker of stuff. https://t.co/5j0cIzuIhl",1949,193,26,420,"","None","2015-07-03 00:49:58","None"
34,3891457095,"Bint Crackers","bnazarat","",522,34,0,217,"The Rainforest","None","2015-10-07 16:25:47","http://t.co/40lPVYv9rf"
35,2714351026,"Leena","leena_dajani","#FREEPALESTINE#BDS#ICC4ISRAEL",2911,1510,73,52236,"","None","2014-07-16 12:20:36","None"
36,2685670291,"#ThirdIntifada","rayyoosheh","Palestinian MUM temporarily in the exile #BDS #FromTheRiver2TheSeaPalestineWillBeFree little story about #Palestine down here. No DM pls",2845,1583,69,69123,"","None","2014-07-27 18:12:40","https://t.co/lGZDYCeotO"
37,8468542,"Avatar Press","Avatarpress","Comic publisher featuring work from Warren Ellis, Garth Ennis, Alan Moore, and more",12465,787,708,16595,"Rantoul, IL","Central Time (US & Canada)","2007-08-27 19:00:13","http://t.co/JbnFLUsIbq"
38,400111188,"Dark Circle Comics","DrkCircleComics","The home of genre-bending superhero comics starring iconic characters created by the industry's best talent. THE BLACK HOOD & THE FOX ARE ON SALE NOW!",2225,756,75,3605,"Dark Circle","Atlantic Time (Canada)","2011-10-28 14:32:02","http://t.co/PAoftX4NsW"
39,404764386,"abushalom","abushalom","Retired college librarian, loves New York Jets, writes about Palestine.",462,101,18,5751,"Madison, NY USA","Eastern Time (US & Canada)","2011-11-04 11:29:57","None"
40,701635518,"Ant-Man","AntMan","The official Twitter for all things @Marvel's ANT-MAN. See the film, now playing!",218161,33,1023,464,"","None","2012-07-17 19:32:45","None"
41,96083073,"فيصل القاسم","kasimf","الصفحة الرسمية لمقدم برنامج الاتجاه المعاكس بقناة الجزيرة. آرائي وتغريداتي هنا شخصية بحتة. والريتويت لا يعني بالضرورة التبني.صفحتي على فيسبوك:falkasim",2898384,684,7052,58797,"Doha, Qatar","London","2009-12-11 07:53:15","None"
42,2705904385,"RosmeWarda_Palestine","RosmeWarda","Mediterránea, orgullosa europea del sur #OpenRafahBorder #GazaUnderRubble #BreakTheSiege #FreePalestine",3305,1301,69,15862,"","Madrid","2014-08-04 06:48:06","None"
43,1169716368,"GulsahGcytmz-English","gucyetmezgulsah","Mechanical Engineer, Muslim, commentator on A9 TV, Columnist.   For Turkish, go @gulsahgucyetmez",8900,172,22,335,"","Athens","2013-02-11 18:53:11","None"
44,335455570,"Reuters World","ReutersWorld","Your source for top international news and analysis.",100005,157,3039,81425,"NYC","Quito","2011-07-14 18:20:37","http://t.co/JbUVLhI6K3"
45,3317619521,"Exposing Shi’ism","AqeedahMatters1","Tweets on Shiites, Shi’ism and everything Creed related.",231,16,0,35,"كربلاء","Pacific Time (US & Canada)","2015-06-10 17:14:12","None"
